n_active,exact,first_order,second_order,choices
5,77.55785052999998,60.0144404125,54.071527742499974,11:6 13:16 17:9 23:12 29:27
5,83.19972166,61.16333235249999,57.50920095249998,11:6 13:16 17:9 23:12 29:4
5,83.19972166,80.62599652,42.158674145,11:6 13:16 17:9 23:12 29:6
4,37.20163057000001,54.4955690125,30.23987766249999,11:6 13:16 17:9 23:12 29:29
5,61.04573555000001,57.9503416525,42.0025518625,11:6 13:16 17:9 23:10 29:28
5,86.65907518999998,62.0033613925,55.90048542249998,11:6 13:16 17:9 23:10 29:27
5,92.92980692,63.177637652499996,59.363542952500005,11:6 13:16 17:9 23:10 29:4
5,92.92980692,81.79838854,43.17110286500001,11:6 13:16 17:9 23:10 29:6
4,41.444284310000015,56.2475696725,31.83191502249999,11:6 13:16 17:9 23:10 29:29
5,61.04573555000001,64.9077666525,77.22461152750003,11:6 13:16 17:9 23:9 29:28
5,86.65907518999998,69.3556535925,91.51741228750004,11:6 13:16 17:9 23:9 29:27
5,92.92980692,70.6145442525,95.06508421750006,11:6 13:16 17:9 23:9 29:4
5,92.92980692,86.42891754,76.06626653000002,11:6 13:16 17:9 23:9 29:6
4,41.444284310000015,62.8101274725,66.65910748750002,11:6 13:16 17:9 23:9 29:29
5,24.66084239,78.71736144750001,50.713325492500026,11:6 13:16 17:9 23:33 29:6
5,21.256911990000006,76.1501250475,46.66251589250002,11:6 13:16 17:9 23:34 29:6
5,19.59859044,74.95420099750001,44.410953192500024,11:6 13:16 17:9 23:35 29:6
5,18.56520207,74.33039200750001,42.39138949250003,11:6 13:16 17:9 23:36 29:6
4,18.54600435,74.3772647275,42.05707645250003,11:6 13:16 17:9 23:23 29:6
5,17.32108112,81.82361255750001,41.785909592500005,11:6 13:16 17:7 23:22 29:6
5,17.481030799999996,82.20564707750002,41.55697215250002,11:6 13:16 17:7 23:21 29:6
5,17.76367208,82.68772775750001,41.43590367250002,11:6 13:16 17:7 23:20 29:6
5,52.704032149999996,57.60026819000001,45.8047343625,11:6 13:16 17:7 23:16 29:28
5,76.34763899,60.94595753000001,58.9953375225,11:6 13:16 17:7 23:16 29:27
5,82.19628512000001,61.968662990000006,62.30682425250001,11:6 13:16 17:7 23:16 29:4
5,82.19628512000001,85.6165120775,48.494192165000015,11:6 13:16 17:7 23:16 29:6
4,35.07231371000001,56.60482661000001,36.3414279225,11:6 13:16 17:7 23:16 29:29
5,50.239798982500005,59.28064847000001,39.68033948000001,11:6 13:16 17:7 23:15 29:28
5,72.0464976025,62.74479797000001,52.98940280000001,11:6 13:16 17:7 23:15 29:27
5,77.44213053250003,63.792887750000006,56.32627385000001,11:6 13:16 17:7 23:15 29:4
5,77.44213053250003,86.59882355750001,41.67172848250002,11:6 13:16 17:7 23:15 29:6
4,33.9885008425,58.16674673000001,30.098572880000003,11:6 13:16 17:7 23:15 29:29
5,49.64290825000001,60.606588972500006,40.49270488249999,11:6 13:16 17:7 23:14 29:28
5,71.33507287,64.15958359250001,53.890613322499995,11:6 13:16 17:7 23:14 29:27
5,76.70616280000003,65.22671161250001,57.2465226125,11:6 13:16 17:7 23:14 29:4
5,76.70616280000003,87.40121246000001,41.96054228500001,11:6 13:16 17:7 23:14 29:6
4,33.50614411000001,59.40384211250001,30.8220931625,11:6 13:16 17:7 23:14 29:29
5,48.89338351000001,62.4620500325,41.66339914249998,11:6 13:16 17:7 23:12 29:28
5,70.43283613,66.13350481250001,55.17976774249998,11:6 13:16 17:7 23:12 29:27
5,75.77120206000002,67.2260171525,58.56106135249999,11:6 13:16 17:7 23:12 29:4
5,75.77120206000002,88.55860472000002,42.433167745,11:6 13:16 17:7 23:12 29:6
4,32.909331370000004,61.14084301250001,31.874327262499985,11:6 13:16 17:7 23:12 29:29
5,52.704032149999996,64.4175572525,43.373896662499995,11:6 13:16 17:7 23:10 29:28
5,76.34763899,68.2074721925,57.00872542249998,11:6 13:16 17:7 23:10 29:27
5,82.19628512000001,69.3253688525,60.4154033525,11:6 13:16 17:7 23:10 29:4
5,82.19628512000001,89.81604314,43.44559646500001,11:6 13:16 17:7 23:10 29:6
4,35.07231371000001,62.9778900725,33.46636462249999,11:6 13:16 17:7 23:10 29:29
5,52.704032149999996,80.01100725250001,62.211151727499995,11:6 13:16 17:7 23:7 29:28
5,76.34763899,84.59065659250001,76.63571488749999,11:6 13:16 17:7 23:7 29:27
5,82.19628512000001,85.87778205250001,80.21162161749999,11:6 13:16 17:7 23:7 29:4
5,82.19628512000001,100.75570114000001,57.62905952999999,11:6 13:16 17:7 23:7 29:6
4,35.07231371000001,77.7816056725,51.51388528749999,11:6 13:16 17:7 23:7 29:29
5,24.74438459,84.89943124750002,52.68555269250001,11:6 13:16 17:7 23:33 29:6
5,20.915182190000007,82.61568284750001,48.087087092500035,11:6 13:16 17:7 23:34 29:6
5,18.93790664,81.6323747975,45.424782392500006,11:6 13:16 17:7 23:35 29:6
5,17.45798267,81.30622820750001,42.83017989250001,11:6 13:16 17:7 23:36 29:6
4,17.31120335,81.4381473275,42.33157005250001,11:6 13:16 17:7 23:23 29:6
5,33.29956398,89.25940707000001,48.18808158000001,11:6 13:16 17:6 23:22 29:28
5,46.278728640000004,90.60512193000001,75.46621470000001,11:6 13:16 17:6 23:22 29:27
5,49.544907120000005,91.19926143,82.12955874000002,11:6 13:16 17:6 23:22 29:4
5,49.544907120000005,129.0612148575,80.16879134250003,11:6 13:16 17:6 23:22 29:6
5,17.058041539999998,100.67688913,3.654857960000008,11:6 13:16 17:6 23:22 29:8
5,16.871069239999997,99.65404003,4.229054960000006,11:6 13:16 17:6 23:22 29:30
5,16.76016422,98.67915517000002,4.9315703599999985,11:6 13:16 17:6 23:22 29:31
5,16.72532648,97.75223455000001,5.762404159999996,11:6 13:16 17:6 23:22 29:32
4,24.047696039999995,90.26393997000001,27.197550059999998,11:6 13:16 17:6 23:22 29:29
5,34.09672080000001,90.75623775000001,49.55418654000002,11:6 13:16 17:6 23:21 29:28
5,47.340435060000004,92.22041277000001,76.95077982000002,11:6 13:16 17:6 23:21 29:27
5,50.663302740000006,92.83993659000001,83.63950818000004,11:6 13:16 17:6 23:21 29:4
5,50.663302740000006,129.8599767375,80.83682750250003,11:6 13:16 17:6 23:21 29:6
5,17.17971674,101.79577549000001,4.9710705800000135,11:6 13:16 17:6 23:21 29:8
5,16.954469959999997,100.78984927,5.514226220000019,11:6 13:16 17:6 23:21 29:30
5,16.80529046,99.83188729000001,6.1857002600000115,11:6 13:16 17:6 23:21 29:31
5,16.73217824,98.92188955000002,6.985492700000002,11:6 13:16 17:6 23:21 29:32
4,24.580303259999997,91.64231049000001,28.44519486,11:6 13:16 17:6 23:21 29:29
5,35.01608754000001,92.35311459,51.00438534000001,11:6 13:16 17:6 23:20 29:28
5,48.524351400000015,93.93574977,78.51943878000002,11:6 13:16 17:6 23:20 29:27
5,51.90390828000001,94.58065791,85.23355146000003,11:6 13:16 17:6 23:20 29:4
5,51.90390828000001,130.7587847775,81.58895750250002,11:6 13:16 17:6 23:20 29:6
5,17.42408354,103.01470801,6.38549552000001,11:6 13:16 17:6 23:20 29:8
5,17.16056228,102.02570467000001,6.897609800000016,11:6 13:16 17:6 23:20 29:30
5,16.9731083,101.08466557000001,7.5380424800000085,11:6 13:16 17:6 23:20 29:31
5,16.861721600000003,100.19159071,8.30679356,11:6 13:16 17:6 23:20 29:32
4,25.235120399999996,93.12072717000001,29.776933500000002,11:6 13:16 17:6 23:20 29:29
5,61.04573555000001,99.74108355,64.10999175250001,11:6 13:16 17:6 23:16 29:28
5,86.65907518999998,101.79755937,92.09888583250003,11:6 13:16 17:6 23:16 29:27
5,92.92980692,102.54400479,98.91453579250002,11:6 13:16 17:6 23:16 29:4
5,92.92980692,135.3544785375,91.90228871500004,11:6 13:16 17:6 23:16 29:6
5,79.24101674,108.89089969000001,19.489191292500017,11:6 13:16 17:6 23:16 29:8
5,76.40795828,107.96958787000001,19.877140132500017,11:6 13:16 17:6 23:16 29:30
5,73.69710974,107.09624029000001,20.39340737250001,11:6 13:16 17:6 23:16 29:31
5,71.10847112,106.27085695000001,21.037993012499992,11:6 13:16 17:6 23:16 29:32
4,41.444284310000015,100.03485549000001,42.4086992725,11:6 13:16 17:6 23:16 29:29
5,50.239798982500005,101.83819119,63.582688612500014,11:6 13:16 17:6 23:15 29:28
5,72.0464976025,104.01312717,91.69004285250003,11:6 13:16 17:6 23:15 29:27
5,77.44213053250003,104.78495691,98.53107713250003,11:6 13:16 17:6 23:15 29:4
5,77.44213053250003,136.7535173775,90.67691677500005,11:6 13:16 17:6 23:15 29:6
5,75.38279997250002,110.61006301,18.996706692500034,11:6 13:16 17:6 23:15 29:8
5,73.4075632525,109.70567407,19.353614172500027,11:6 13:16 17:6 23:15 29:30
5,71.5164203725,108.84924937000001,19.838840052500025,11:6 13:16 17:6 23:15 29:31
5,69.7093713325,108.04078891,20.452384332500017,11:6 13:16 17:6 23:15 29:32
4,33.9885008425,102.01350297,41.76293597250002,11:6 13:16 17:6 23:15 29:29
5,49.64290825000001,103.47667721250001,62.480507100000025,11:6 13:16 17:6 23:14 29:28
5,71.33507287,105.7404583125,90.67670646000002,11:6 13:16 17:6 23:14 29:27
5,76.70616280000003,106.5313262925,97.53677898000002,11:6 13:16 17:6 23:14 29:4
5,76.70616280000003,137.8684518,89.05118366250005,11:6 13:16 17:6 23:14 29:6
5,74.65239424000002,111.9650907925,17.929904337500023,11:6 13:16 17:6 23:14 29:8
5,72.68271952,111.0733940125,18.263530797500017,11:6 13:16 17:6 23:14 29:30
5,70.79713864000001,110.2296614725,18.725475657500017,11:6 13:16 17:6 23:14 29:31
5,68.9956516,109.4338931725,19.31573891750001,11:6 13:16 17:6 23:14 29:32
4,33.50614411000001,103.5631438725,40.57190934000002,11:6 13:16 17:6 23:14 29:29
5,48.89338351000001,105.7488656325,61.09847214000001,11:6 13:16 17:6 23:12 29:28
5,70.43283613,108.1311068925,89.41313166,11:6 13:16 17:6 23:12 29:27
5,75.77120206000002,108.9473591925,96.29858850000002,11:6 13:16 17:6 23:12 29:4
5,75.77120206000002,139.44257142,86.97107990250004,11:6 13:16 17:6 23:12 29:6
5,73.7248495,113.8593348925,16.607395257500016,11:6 13:16 17:6 23:12 29:8
5,71.76259078,112.98456099250001,16.909980357500014,11:6 13:16 17:6 23:12 29:30
5,69.8844259,112.15775133250001,17.340883857500007,11:6 13:16 17:6 23:12 29:31
5,68.09035486,111.3789059125,17.9001057575,11:6 13:16 17:6 23:12 29:32
4,32.909331370000004,105.7168721325,39.07141422000001,11:6 13:16 17:6 23:12 29:29
5,61.04573555000001,108.1211002125,60.25624044000002,11:6 13:16 17:6 23:10 29:28
5,86.65907518999998,110.6218016325,88.68936012000002,11:6 13:16 17:6 23:10 29:27
5,92.92980692,111.4634382525,95.60020128000002,11:6 13:16 17:6 23:10 29:4
5,92.92980692,141.11673720000002,85.43077940250004,11:6 13:16 17:6 23:10 29:6
5,79.24101674,115.85362515250002,15.838807917500027,11:6 13:16 17:6 23:10 29:8
5,76.40795828,114.9957741325,16.110351657500022,11:6 13:16 17:6 23:10 29:30
5,73.69710974,114.1858873525,16.51021379750002,11:6 13:16 17:6 23:10 29:31
5,71.10847112,113.4239648125,17.038394337500012,11:6 13:16 17:6 23:10 29:32
4,41.444284310000015,107.9706465525,38.11072236000001,11:6 13:16 17:6 23:10 29:29
5,61.04573555000001,116.7511044125,62.52744172750003,11:6 13:16 17:6 23:9 29:28
5,86.65907518999998,119.6466730325,91.35542860750004,11:6 13:16 17:6 23:9 29:27
5,92.92980692,120.5729240525,98.35088416750007,11:6 13:16 17:6 23:9 29:4
5,92.92980692,147.4198454,85.37508469000005,11:6 13:16 17:6 23:9 29:6
4,41.444284310000015,116.20578355250001,39.98705644750004,11:6 13:16 17:6 23:9 29:29
5,52.704032149999996,126.4927326125,48.23170912750001,11:6 13:16 17:6 23:7 29:28
5,76.34763899,129.7831684325,77.45456320750002,11:6 13:16 17:6 23:7 29:27
5,82.19628512000001,130.7940338525,84.53463316750002,11:6 13:16 17:6 23:7 29:4
5,82.19628512000001,154.83457760000002,68.75245609,11:6 13:16 17:6 23:7 29:6
4,35.07231371000001,125.55254455250001,25.2964566475,11:6 13:16 17:6 23:7 29:29
5,50.46630929,79.079408,51.18810589,11:6 13:16 17:6 23:8 29:28
5,73.51899628999999,78.4310435,93.08985192999998,11:6 13:16 17:6 23:8 29:27
5,79.24101674,78.59788028,103.30885486000004,11:6 13:16 17:6 23:8 29:4
5,79.24101674,130.6320405875,62.87369561500003,11:6 13:16 17:6 23:8 29:6
5,79.24101674,96.85895278000001,1.779455870000021,11:6 13:16 17:6 23:8 29:8
4,33.42551069,82.07802026,18.81778105,11:6 13:16 17:6 23:8 29:29
5,48.350796349999996,78.89212832,50.43830809000002,11:6 13:16 17:6 23:30 29:28
5,70.81256351,78.36222398,91.75819117000003,11:6 13:16 17:6 23:30 29:27
5,76.40795828,78.55444508,101.85250918000003,11:6 13:16 17:6 23:30 29:4
5,76.40795828,129.7466921075,65.55273311500004,11:6 13:16 17:6 23:30 29:6
5,76.40795828,95.00293408,5.438208590000013,11:6 13:16 17:6 23:30 29:30
4,31.90091759,81.77228042,18.64984620999999,11:6 13:16 17:6 23:30 29:29
5,46.35749333000002,78.8048948,49.77260413000004,11:6 13:16 17:6 23:31 29:28
5,68.22834065,78.39345062,90.51062425000003,11:6 13:16 17:6 23:31 29:27
5,73.69710974,78.61105604000001,100.48025734000002,11:6 13:16 17:6 23:31 29:4
5,73.69710974,128.9613897875,68.31586445500002,11:6 13:16 17:6 23:31 29:6
5,73.69710974,93.32877154,9.261409310000012,11:6 13:16 17:6 23:31 29:31
4,30.49853441,81.56658674,18.56600521,11:6 13:16 17:6 23:31 29:29
5,44.486400230000015,78.81770744,49.190994010000026,11:6 13:16 17:6 23:32 29:28
5,65.76632771000001,78.52472342,89.34715117000002,11:6 13:16 17:6 23:32 29:27
5,71.10847112,78.76771316,99.19209934000003,11:6 13:16 17:6 23:32 29:4
5,71.10847112,128.2761336275,71.16308963500002,11:6 13:16 17:6 23:32 29:6
5,71.10847112,91.83646516,13.24905803,11:6 13:16 17:6 23:32 29:32
4,29.218361150000003,81.46093922,18.56625805,11:6 13:16 17:6 23:32 29:29
5,33.14600873,79.14347120000001,38.40779821000001,11:6 13:16 17:6 23:33 29:28
5,42.994669789999996,79.0874075,64.28415277000002,11:6 13:16 17:6 23:33 29:27
5,45.59002606999999,79.38116588,70.64711569000002,11:6 13:16 17:6 23:33 29:4
5,45.59002606999999,127.20575978750001,78.64898877250005,11:6 13:16 17:6 23:33 29:6
5,24.934259689999998,95.03329438000002,-4.463008689999999,11:6 13:16 17:6 23:33 29:8
5,25.200202069999996,93.8101912,-3.521488929999993,11:6 13:16 17:6 23:33 29:30
5,25.54221173,92.63505226000001,-2.4516507700000005,11:6 13:16 17:6 23:33 29:31
5,25.960288669999997,91.50787756000001,-1.2534942100000102,11:6 13:16 17:6 23:33 29:32
4,27.02464439,81.54978266,18.819045249999984,11:6 13:16 17:6 23:33 29:29
5,31.457956530000004,80.57571,39.971478210000015,11:6 13:16 17:6 23:34 29:28
5,42.188449590000005,80.9145135,66.24269997000002,11:6 13:16 17:6 23:34 29:27
5,44.97276987000001,81.29288628,72.69027729000001,11:6 13:16 17:6 23:34 29:4
5,44.97276987000001,126.3111025875,77.88577277250005,11:6 13:16 17:6 23:34 29:6
5,20.977475690000006,95.20571878000001,-3.5676268899999855,11:6 13:16 17:6 23:34 29:8
5,21.115836470000005,94.03902520000001,-2.7295783299999776,11:6 13:16 17:6 23:34 29:30
5,21.330264530000008,92.92029586000001,-1.7632113699999863,11:6 13:16 17:6 23:34 29:31
5,21.620759870000004,91.84953076000001,-0.6685260100000008,11:6 13:16 17:6 23:34 29:32
4,24.454760190000005,82.58715426,19.987858049999996,11:6 13:16 17:6 23:34 29:29
5,31.08303138,82.37939235,41.75742246000001,11:6 13:16 17:6 23:35 29:28
5,42.474898440000004,83.01434625,68.32479462,11:6 13:16 17:6 23:35 29:27
5,45.40094172,83.45617983,74.83583274000003,11:6 13:16 17:6 23:35 29:4
5,45.40094172,126.36961293750001,77.92654502250001,11:6 13:16 17:6 23:35 29:6
5,18.90451394,96.06454033000001,-2.179959039999993,11:6 13:16 17:6 23:35 29:8
5,18.94718852,94.94015395000001,-1.4195138799999931,11:6 13:16 17:6 23:35 29:30
5,19.065930380000005,93.86373181,-0.5307503199999992,11:6 13:16 17:6 23:35 29:31
5,19.26073952,92.83527391000001,0.48633163999999596,11:6 13:16 17:6 23:35 29:32
4,23.418461040000004,84.09468621,21.4776519,11:6 13:16 17:6 23:35 29:29
5,31.841340330000005,85.95503232,45.14072973000002,11:6 13:16 17:6 23:36 29:28
5,44.15913099,87.00459678,72.12271245000002,11:6 13:16 17:6 23:36 29:27
5,47.28358647000001,87.53527548,78.72259569000003,11:6 13:16 17:6 23:36 29:4
5,47.28358647000001,127.50201210750001,78.86661149250003,11:6 13:16 17:6 23:36 29:6
5,17.290629290000002,98.31737518000001,0.79400531000001,11:6 13:16 17:6 23:36 29:8
5,17.19934319,97.25221888,1.4458057100000055,11:6 13:16 17:6 23:36 29:30
5,17.18412437,96.23502682,2.2259245100000022,11:6 13:16 17:6 23:36 29:31
5,17.244972830000002,95.265799,3.1343617100000003,11:6 13:16 17:6 23:36 29:32
4,23.250846390000003,87.25571562,24.44634861,11:6 13:16 17:6 23:36 29:29
4,32.332972350000006,87.2017476,46.29660009000001,11:6 13:16 17:6 23:23 29:28
4,44.915312610000015,88.36977222,73.39704297000002,11:6 13:16 17:6 23:23 29:27
4,48.09645729000001,88.92583524,80.02231053000003,11:6 13:16 17:6 23:23 29:4
4,48.09645729000001,128.0506585875,79.32441305250002,11:6 13:16 17:6 23:23 29:6
4,17.10557549,99.18614614,1.8646871300000072,11:6 13:16 17:6 23:23 29:8
4,16.97601491,98.13791272,2.485446170000003,11:6 13:16 17:6 23:23 29:30
4,16.92252161,97.13764354,3.23452361,11:6 13:16 17:6 23:23 29:31
4,16.94509559,96.18533860000001,4.1119194499999985,11:6 13:16 17:6 23:23 29:32
3,23.47792881,88.38397074000001,25.48375881,11:6 13:16 17:6 23:23 29:29
5,60.37035084000001,214.08158565750003,119.14964810250001,11:6 13:16 17:1 23:22 29:6
5,61.65881406000001,215.39062593750003,120.3279626625,11:6 13:16 17:1 23:21 29:6
5,63.06948720000001,216.79971237750004,121.59037106250003,11:6 13:16 17:1 23:20 29:6
5,113.39833870999999,223.43651973750005,133.94481587500002,11:6 13:16 17:1 23:16 29:6
5,98.06341469,192.70688449000005,119.52601073250003,11:6 13:16 17:1 23:16 29:8
5,94.85047918999997,191.56005427000005,118.71392129250002,11:6 13:16 17:1 23:16 29:30
5,91.75975361,190.46118829000005,117.97789913250003,11:6 13:16 17:1 23:16 29:31
5,88.79123795,189.41028655000005,117.31794425250001,11:6 13:16 17:1 23:16 29:32
5,95.15959884250002,225.34583697750003,162.49930273500001,11:6 13:16 17:1 23:15 29:6
5,92.82711360250002,194.93632621000003,148.81338493250004,11:6 13:16 17:1 23:15 29:8
5,90.57872220249997,193.80641887000004,147.97025413250003,11:6 13:16 17:1 23:15 29:30
5,88.41442464250001,192.72447577000003,147.2031906125,11:6 13:16 17:1 23:15 29:31
5,86.33422092250001,191.69049691000004,146.51219437250003,11:6 13:16 17:1 23:15 29:32
5,94.35000211000003,226.84348020000004,159.75558602250004,11:6 13:16 17:1 23:14 29:6
5,92.02307887000002,196.67406279250005,146.6285989775,11:6 13:16 17:1 23:14 29:8
5,89.78024946999999,195.55684761250004,145.7621871575,11:6 13:16 17:1 23:14 29:30
5,87.62151391000002,194.48759667250005,144.97184261750002,11:6 13:16 17:1 23:14 29:31
5,85.54687219,193.46630997250003,144.25756535750003,11:6 13:16 17:1 23:14 29:32
5,93.31686937000002,228.92787822000005,156.18483746250007,11:6 13:16 17:1 23:12 29:6
5,90.99736213000003,199.07858529250004,143.81544509750003,11:6 13:16 17:1 23:12 29:8
5,88.76194872999997,197.97829299250006,142.91799191750005,11:6 13:16 17:1 23:12 29:30
5,86.61062917000001,196.92596493250005,142.0966060175,11:6 13:16 17:1 23:12 29:31
5,84.54340345,195.92160111250004,141.35128739750004,11:6 13:16 17:1 23:12 29:32
5,113.39833870999999,231.11232240000004,153.15389216250009,11:6 13:16 17:1 23:10 29:6
5,98.06341469,201.58315395250006,141.5562129575,11:6 13:16 17:1 23:10 29:8
5,94.85047918999997,200.49978453250006,140.62771841750003,11:6 13:16 17:1 23:10 29:30
5,91.75975361,199.46437935250003,139.77529115750002,11:6 13:16 17:1 23:10 29:31
5,88.79123795,198.47693841250003,138.99893117750005,11:6 13:16 17:1 23:10 29:32
5,113.39833870999999,239.11635860000004,148.12938145000004,11:6 13:16 17:1 23:9 29:6
5,101.39856011,248.23201880000005,126.53793685000007,11:6 13:16 17:1 23:7 29:6
5,98.06341469,207.06272498750002,93.264865975,11:6 13:16 17:1 23:8 29:6
5,98.06341469,169.02358078000003,90.16491850999998,11:6 13:16 17:1 23:8 29:8
5,94.85047918999997,206.68765490750002,96.45418187499999,11:6 13:16 17:1 23:30 29:6
5,94.85047918999997,167.45232208000002,93.13391134999993,11:6 13:16 17:1 23:30 29:30
5,91.75975361,206.41263098750002,99.72759161499998,11:6 13:16 17:1 23:31 29:6
5,91.75975361,166.06291954000002,96.21510106999997,11:6 13:16 17:1 23:31 29:31
5,88.79123795,206.23765322750003,103.08509519499998,11:6 13:16 17:1 23:32 29:6
5,88.79123795,164.85537316000003,99.40848766999999,11:6 13:16 17:1 23:32 29:32
5,54.40300318999999,206.18783618750004,111.59155113249997,11:6 13:16 17:1 23:33 29:6
5,54.35263899000001,206.99410698750003,112.52926313249998,11:6 13:16 17:1 23:34 29:6
5,55.20597984000001,208.32831333750005,113.84573138250002,11:6 13:16 17:1 23:35 29:6
5,57.68386119000001,211.24668690750002,116.57177225250003,11:6 13:16 17:1 23:36 29:6
4,58.66679961000001,212.30561178750003,117.53985221250004,11:6 13:16 17:1 23:23 29:6
5,40.894486297499995,48.65864521500001,64.33329917250003,11:6 13:16 17:2 23:22 29:6
5,40.347113137499996,48.430471815000004,63.97440005250003,11:6 13:16 17:2 23:21 29:6
5,39.8838338175,48.302344575000006,63.699594772500035,11:6 13:16 17:2 23:20 29:6
5,52.21538472250001,48.790297215,69.90518486500002,11:6 13:16 17:2 23:16 29:6
5,49.417422362500005,30.912156872500002,32.54549392500001,11:6 13:16 17:2 23:16 29:8
5,50.77435662250001,30.444700832500004,32.41277866500001,11:6 13:16 17:2 23:16 29:30
5,52.21538472250001,30.0252090325,32.356130685000004,11:6 13:16 17:2 23:16 29:31
5,53.74050666250001,29.653681472500004,32.37554998499999,11:6 13:16 17:2 23:16 29:32
5,52.57956588250001,49.162400775,68.18409191250004,11:6 13:16 17:2 23:15 29:6
5,49.67777952250001,31.604384912500006,31.55728831250001,11:6 13:16 17:2 23:15 29:8
5,51.08662578250001,31.153851752500003,31.393531692500012,11:6 13:16 17:2 23:15 29:30
5,52.57956588250001,30.751282832500003,31.3058423525,11:6 13:16 17:2 23:15 29:31
5,54.15659982250001,30.396678152500005,31.294220292499993,11:6 13:16 17:2 23:15 29:32
5,52.77246565000001,49.507133737500006,68.80830079500001,11:6 13:16 17:2 23:14 29:6
5,49.85955529000001,32.189211235,32.7404279525,11:6 13:16 17:2 23:14 29:8
5,51.27396355000001,31.751370235000003,32.5533903125,11:6 13:16 17:2 23:14 29:30
5,52.77246565000001,31.361493475000003,32.44241995249999,11:6 13:16 17:2 23:14 29:31
5,54.35506159000001,31.019580955000006,32.40751687249998,11:6 13:16 17:2 23:14 29:32
5,53.07599491000001,50.05431807750001,69.72811969500003,11:6 13:16 17:2 23:12 29:6
5,50.14825255000001,33.056520055,34.41784153249999,11:6 13:16 17:2 23:12 29:8
5,51.57007681000001,32.635601935000004,34.19976253249999,11:6 13:16 17:2 23:12 29:30
5,53.07599491000001,32.262648055,34.057750812499975,11:6 13:16 17:2 23:12 29:31
5,54.66600685000001,31.937658415,33.991806372499994,11:6 13:16 17:2 23:12 29:32
5,55.977729882500014,50.701548577500006,71.18774185500004,11:6 13:16 17:2 23:10 29:6
5,52.10912800250001,34.023875035,36.649176852500005,11:6 13:16 17:2 23:10 29:8
5,53.98232398250001,33.619879795,36.40005649250001,11:6 13:16 17:2 23:10 29:30
5,55.977729882500014,33.263848795,36.22700341250001,11:6 13:16 17:2 23:10 29:31
5,58.09534570250001,32.955782035000006,36.1300176125,11:6 13:16 17:2 23:10 29:32
5,44.509124942499994,53.581539177500005,81.13178934250004,11:6 13:16 17:2 23:9 29:6
5,48.144581942500004,57.5731537775,74.50890294250001,11:6 13:16 17:2 23:7 29:6
5,49.417422362500005,67.516214825,64.32494732500004,11:6 13:16 17:2 23:8 29:6
5,49.417422362500005,42.32856552250001,38.28411406250003,11:6 13:16 17:2 23:8 29:8
5,50.77435662250001,65.60393106500001,65.97704954500006,11:6 13:16 17:2 23:30 29:6
5,50.77435662250001,39.8994673225,40.39526740250001,11:6 13:16 17:2 23:30 29:30
5,52.21538472250001,63.791693465,67.71324560500003,11:6 13:16 17:2 23:31 29:6
5,52.21538472250001,37.652225282500005,42.61861762250001,11:6 13:16 17:2 23:31 29:31
5,53.74050666250001,62.079502025000004,69.53353550500003,11:6 13:16 17:2 23:32 29:6
5,53.74050666250001,35.586839402500004,44.954164722499996,11:6 13:16 17:2 23:32 29:32
5,53.75702734749999,58.955257625,74.96556408250004,11:6 13:16 17:2 23:33 29:6
5,48.9424469475,54.637482825000006,70.77923048250003,11:6 13:16 17:2 23:34 29:6
5,45.9446958975,52.128654975,68.25266453250002,11:6 13:16 17:2 23:35 29:6
5,42.6308297475,49.666780665000005,65.59845752250003,11:6 13:16 17:2 23:36 29:6
4,41.873221987499996,49.188491865,65.02932380250003,11:6 13:16 17:2 23:23 29:6
5,38.1218898675,49.481053245000005,61.28228225250001,11:6 13:16 17:24 23:22 29:6
5,37.609605907500004,49.291150725,60.961654012500034,11:6 13:16 17:24 23:21 29:6
5,37.1814157875,49.201294365,60.72511961250002,11:6 13:16 17:24 23:20 29:6
5,48.151540022500015,49.842330525,67.08379322500005,11:6 13:16 17:24 23:16 29:6
5,45.51343278250001,31.644235952500004,31.414978545000018,11:6 13:16 17:24 23:16 29:8
5,46.79043948250001,31.159866032500002,31.265349405000016,11:6 13:16 17:24 23:16 29:30
5,48.151540022500015,30.723460352500002,31.191787545000007,11:6 13:16 17:24 23:16 29:31
5,49.59673440250001,30.335018912500004,31.194292964999995,11:6 13:16 17:24 23:16 29:32
5,48.4761111925,50.252704965,63.956579422500035,11:6 13:16 17:24 23:15 29:6
5,45.75642795250001,32.37473487250001,29.02065208250001,11:6 13:16 17:24 23:15 29:8
5,47.07422265250001,31.907287832500003,28.83998158250001,11:6 13:16 17:24 23:15 29:30
5,48.4761111925,31.487805032500003,28.7353783625,11:6 13:16 17:24 23:15 29:31
5,49.96209357250001,31.116286472500004,28.706842422500003,11:6 13:16 17:24 23:15 29:32
5,48.64446796,50.6261410875,64.49693953500002,11:6 13:16 17:24 23:14 29:6
5,45.91366072,32.988264355000005,30.1199429525,11:6 13:16 17:24 23:14 29:8
5,47.237017420000015,32.533509475,29.9159914325,11:6 13:16 17:24 23:14 29:30
5,48.64446796,32.126718835,29.788107192499997,11:6 13:16 17:24 23:14 29:31
5,50.13601234,31.767892435000004,29.73629023249999,11:6 13:16 17:24 23:14 29:32
5,48.91527322000002,51.2115963075,65.30496007500003,11:6 13:16 17:24 23:12 29:6
5,46.169633980000015,33.893844055,31.685558172500006,11:6 13:16 17:24 23:12 29:8
